profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_02,768,512,512,341,67,64,32,3,6485,7082,0.9157017791584299,3.63821,29.186499800060094,0.754074211087494,0.916859580873636,0.93809826655759,0.9616649590091982
chat_preview,photo,kodak_02,768,512,512,341,67,64,32,4,7082,7082,1.0,3.95729,29.45647168090016,0.7600509647242872,0.9185388653311763,0.9400101468982535,0.9638622223264401
chat_preview,photo,kodak_02,768,512,512,341,67,64,64,0,3779,14957,0.25265761850638496,3.19462,26.332751584714348,0.6501522207100251,0.8578171044429411,0.8696854911368868,0.8979688073811711
chat_preview,photo,kodak_02,768,512,512,341,67,64,64,1,7491,14957,0.5008357290900581,3.37533,28.42498670158005,0.7381767607318697,0.9192575288530263,0.9269445093340325,0.952523718197647
chat_preview,photo,kodak_02,768,512,512,341,67,64,64,2,11965,14957,0.7999598850036772,3.74296,30.629612686660245,0.8141953819677726,0.951267147044763,0.9642915657189874,0.9752950632599646
chat_preview,photo,kodak_02,768,512,512,341,67,64,64,3,14957,14957,1.0,4.10633,32.50683307261027,0.8560506117874751,0.9601119342603383,0.9734796472745473,0.9846298605104231
chat_preview,photo,kodak_02,768,512,512,341,68,64,32,0,2172,7184,0.30233853006681516,3.10483,24.978788789508904,0.5864925153694678,0.775795959960237,0.7977671138130226,0.8393652381641575
chat_preview,photo,kodak_02,768,512,512,341,68,64,32,1,3530,7184,0.491369710467706,3.49696,26.28178975535226,0.6436907122719777,0.8501804692958727,0.8656344233416923,0.8959424257840083
chat_preview,photo,kodak_02,768,512,512,341,68,64,32,2,5111,7184,0.7114420935412027,3.50621,28.02083532585465,0.7095515411096901,0.896827336602839,0.9133364955445323,0.9459244772366822
chat_preview,photo,kodak_02,768,512,512,341,68,64,32,3,6566,7184,0.9139755011135857,3.87087,29.242189571906515,0.7552879321641814,0.9186883374780944,0.9385671160256083,0.9623622604615396
chat_preview,photo,kodak_02,768,512,512,341,68,64,32,4,7184,7184,1.0,4.09204,29.535251351447304,0.7619087214230064,0.9205792594536177,0.9407975023046458,0.9648612037029498
chat_preview,photo,kodak_02,768,512,512,341,68,64,64,0,3851,15091,0.25518520972765224,3.05679,26.351712345918852,0.6511368025038621,0.8590893043099218,0.8696453528417418,0.8983456066179113
chat_preview,photo,kodak_02,768,512,512,341,68,64,64,1,7604,15091,0.5038764826717911,3.32183,28.46145661934305,0.7392204825894836,0.9204576293611891,0.9268051954637542,0.9531260541772323
chat_preview,photo,kodak_02,768,512,512,341,68,64,64,2,12078,15091,0.8003445762374926,3.86792,30.679835374339433,0.8153776715013477,0.95244205600632,0.9641772390650749,0.9758420817020484
chat_preview,photo,kodak_02,768,512,512,341,68,64,64,3,15091,15091,1.0,4.26292,32.62410138199025,0.8577935501504378,0.9614508328702862,0.9734910469055063,0.9852584089314245
chat_preview,photo,kodak_02,768,512,512,341,69,64,32,0,2172,7546,0.2878346143652266,3.42092,24.978788789508904,0.5864925153694678,0.775795959960237,0.7977671138130226,0.8393652381641575
chat_preview,photo,kodak_02,768,512,512,341,69,64,32,1,3532,7546,0.4680625496952028,3.47146,26.28185443161131,0.6437016773846982,0.8501900983811771,0.8656505678380417,0.8959478534754939
chat_preview,photo,kodak_02,768,512,512,341,69,64,32,2,5278,7546,0.699443413729128,3.71383,28.06342479844023,0.712064355867806,0.8981427432199173,0.9146188813564666,0.9468175327795912
chat_preview,photo,kodak_02,768,512,512,341,69,64,32,3,6840,7546,0.9064404982772329,3.77363,29.29548012161797,0.758676502636927,0.9191046255746996,0.9391199308759847,0.9628641951194004
chat_preview,photo,kodak_02,768,512,512,341,69,64,32,4,7546,7546,1.0,4.12287,29.671427902830537,0.7672715658758956,0.9222015120958605,0.9430636122377174,0.9674490067438888
chat_preview,photo,kodak_02,768,512,512,341,69,64,64,0,3851,15794,0.2438267696593643,3.64292,26.351712345918852,0.6511368025038621,0.8590893043099218,0.8696453528417418,0.8983456066179113
chat_preview,photo,kodak_02,768,512,512,341,69,64,64,1,7604,15794,0.48144865138660253,3.77492,28.461585913330524,0.73922309410961,0.9204669235192161,0.9268003609078383,0.9531295619771059
chat_preview,photo,kodak_02,768,512,512,341,69,64,64,2,12514,15794,0.7923261998227175,4.02946,30.71200893670551,0.8178274274527241,0.9528336632760293,0.9642779391667107,0.9758221132046521
chat_preview,photo,kodak_02,768,512,512,341,69,64,64,3,15794,15794,1.0,4.62796,32.727892681170864,0.861619194450827,0.9620303488878758,0.9737598575740717,0.9854839507837163
chat_preview,photo,kodak_02,768,512,512,341,70,64,32,0,2172,7624,0.2848898216159496,3.44487,24.978788789508904,0.5864925153694678,0.775795959960237,0.7977671138130226,0.8393652381641575
chat_preview,photo,kodak_02,768,512,512,341,70,64,32,1,3549,7624,0.4655036726128017,3.40692,26.282187795043555,0.6439275862464648,0.8503554842140914,0.8655990308734691,0.8959583166521992
chat_preview,photo,kodak_02,768,512,512,341,70,64,32,2,5303,7624,0.6955666316894019,3.72162,28.08273477114538,0.7125461535378815,0.8986289148582296,0.9150967503642562,0.9471570312462775
chat_preview,photo,kodak_02,768,512,512,341,70,64,32,3,6883,7624,0.902806925498426,3.88338,29.33635456272468,0.7595958821382962,0.92002367845408,0.9400804916492519,0.9633758702823702
chat_preview,photo,kodak_02,768,512,512,341,70,64,32,4,7624,7624,1.0,4.32358,29.737182986854126,0.7690491576926451,0.9234504998550103,0.9445175826208322,0.9688271871877276
chat_preview,photo,kodak_02,768,512,512,341,70,64,64,0,3851,15871,0.24264381576460212,3.45262,26.351712345918852,0.6511368025038621,0.8590893043099218,0.8696453528417418,0.8983456066179113
chat_preview,photo,kodak_02,768,512,512,341,70,64,64,1,7675,15871,0.4835864154747653,3.43771,28.46093116166138,0.7392740518668993,0.9203293384921117,0.9265748341580979,0.9530685111371244
chat_preview,photo,kodak_02,768,512,512,341,70,64,64,2,12587,15871,0.7930817213786151,3.86096,30.723774869341703,0.8182148402985692,0.9529284678636532,0.9643157043835991,0.9758797669177082
chat_preview,photo,kodak_02,768,512,512,341,70,64,64,3,15871,15871,1.0,4.44537,32.78718579330482,0.8625155632705345,0.9622844372521927,0.9740447181971171,0.9856628840002478
chat_preview,photo,kodak_02,768,512,512,341,71,64,32,0,2228,8018,0.27787478174108254,3.21721,24.952159424603696,0.5868394166629062,0.7769248556830609,0.7993704624469258,0.8398592430024749
chat_preview,photo,kodak_02,768,512,512,341,71,64,32,1,3701,8018,0.46158643053130455,3.23325,26.26952713623705,0.6456176151735215,0.8521723395887744,0.8676896076845049,0.8961953200429256
chat_preview,photo,kodak_02,768,512,512,341,71,64,32,2,5539,8018,0.6908206535295585,3.52562,28.100521435262355,0.714799653363723,0.9008646569459161,0.9172401141229496,0.9474752871021924
chat_preview,photo,kodak_02,768,512,512,341,71,64,32,3,7250,8018,0.9042155150910451,3.58062,29.394528028143792,0.7641928578615568,0.9234686794241559,0.9440230843306205,0.9645575991252229
chat_preview,photo,kodak_02,768,512,512,341,71,64,32,4,8018,8018,1.0,3.79458,29.81428682521656,0.7749762812404457,0.9268015817935266,0.9483996429034368,0.9696250125823592
chat_preview,photo,kodak_02,768,512,512,341,71,64,64,0,4062,16806,0.24169939307390217,3.69408,26.322618971328183,0.6516312996495156,0.8600967034421824,0.8709566178577385,0.8985612332910261
chat_preview,photo,kodak_02,768,512,512,341,71,64,64,1,8148,16806,0.48482684755444483,3.279,28.4437438078212,0.7408290232197822,0.921438688741925,0.927319260686118,0.9529642522628439
chat_preview,photo,kodak_02,768,512,512,341,71,64,64,2,13235,16806,0.7875163632036177,3.68546,30.755192260394104,0.8218674477452698,0.9551525575472327,0.9663483251107435,0.9763140923622174
chat_preview,photo,kodak_02,768,512,512,341,71,64,64,3,16806,16806,1.0,4.43092,32.89310916485866,0.8685841169606601,0.9650302966241001,0.9767762268045124,0.9863485713666929
chat_preview,photo,kodak_02,768,512,512,341,72,64,32,0,2228,8075,0.27591331269349845,3.01629,24.952159424603696,0.5868394166629062,0.7769248556830609,0.7993704624469258,0.8398592430024749
chat_preview,photo,kodak_02,768,512,512,341,72,64,32,1,3701,8075,0.458328173374613,3.134,26.270105346878225,0.6457917201457509,0.8522884322728251,0.8676951450795855,0.8962157419126486
chat_preview,photo,kodak_02,768,512,512,341,72,64,32,2,5542,8075,0.6863157894736842,3.32121,28.10723741214114,0.7151499654236559,0.9011094562942489,0.9172459898553841,0.9476438392168482
chat_preview,photo,kodak_02,768,512,512,341,72,64,32,3,7277,8075,0.9011764705882352,3.53079,29.403530884481263,0.7645720978141745,0.9237152790885134,0.9440654926803302,0.9647114044158512
chat_preview,photo,kodak_02,768,512,512,341,72,64,32,4,8075,8075,1.0,3.78337,29.854246061195898,0.7763234561054831,0.9271481259822028,0.9486673928155357,0.9699085514423413
chat_preview,photo,kodak_02,768,512,512,341,72,64,64,0,4062,16825,0.2414264487369985,3.29179,26.322618971328183,0.6516312996495156,0.8600967034421824,0.8709566178577385,0.8985612332910261
chat_preview,photo,kodak_02,768,512,512,341,72,64,64,1,8149,16825,0.4843387815750371,3.26238,28.443970334631107,0.7408257496127879,0.9214311456763692,0.9273110513403818,0.9529604261171117
chat_preview,photo,kodak_02,768,512,512,341,72,64,64,2,13235,16825,0.7866270430906389,3.72792,30.757553702644902,0.821952727245128,0.955201073932982,0.966352135511014,0.9763402971901485
chat_preview,photo,kodak_02,768,512,512,341,72,64,64,3,16825,16825,1.0,4.07158,32.904367462892544,0.8687485197467838,0.9650776193949531,0.9767940548554397,0.98638312783568
chat_preview,photo,kodak_02,768,512,512,341,73,64,32,0,2279,8266,0.27570771836438424,3.07088,24.950926894246415,0.5872122939039256,0.7773699187256802,0.7993317939930339,0.8396095376350542
chat_preview,photo,kodak_02,768,512,512,341,73,64,32,1,3780,8266,0.45729494314057584,3.17329,26.269404362813482,0.646301291056166,0.8531854358737178,0.8679178262145938,0.8962454194435256
chat_preview,photo,kodak_02,768,512,512,341,73,64,32,2,5663,8266,0.6850955722235664,3.17883,28.134181679125856,0.7161162933662513,0.9029965914095396,0.9177390232136148,0.948167048109181
chat_preview,photo,kodak_02,768,512,512,341,73,64,32,3,7426,8266,0.8983789015243164,3.49858,29.471901513012444,0.7662428274664103,0.926028137737582,0.9448591605533424,0.9655782749986942
chat_preview,photo,kodak_02,768,512,512,341,73,64,32,4,8266,8266,1.0,3.83154,29.98241795229246,0.7789014846296937,0.9296148854333591,0.9496083208493089,0.9710148588092528
chat_preview,photo,kodak_02,768,512,512,341,73,64,64,0,4248,17225,0.24661828737300434,3.09417,26.32846923911062,0.652102063919536,0.8606210245874264,0.8707721455085432,0.8986053634548107
chat_preview,photo,kodak_02,768,512,512,341,73,64,64,1,8415,17225,0.4885341074020319,3.40683,28.455775959179924,0.74185120982551,0.9224263867185014,0.9276804946966721,0.9531787748111911
chat_preview,photo,kodak_02,768,512,512,341,73,64,64,2,13603,17225,0.7897242380261248,3.70208,30.800965015052487,0.823355042896325,0.9564579490070576,0.966787736332514,0.9767885327952329
chat_preview,photo,kodak_02,768,512,512,341,73,64,64,3,17225,17225,1.0,4.50404,33.01218456547072,0.8707905367559953,0.966479368293145,0.9774074743979204,0.9868663672643788
chat_preview,photo,kodak_02,768,512,512,341,74,64,32,0,2279,8610,0.26469221835075496,3.23562,24.950926894246415,0.5872122939039256,0.7773699187256802,0.7993317939930339,0.8396095376350542
chat_preview,photo,kodak_02,768,512,512,341,74,64,32,1,3780,8610,0.43902439024390244,3.21317,26.269404362813482,0.646301291056166,0.8531854358737178,0.8679178262145938,0.8962454194435256
chat_preview,photo,kodak_02,768,512,512,341,74,64,32,2,5808,8610,0.6745644599303136,3.60992,28.15273338637112,0.7183481134265506,0.9042806555046367,0.9187750465682037,0.9483459552835798
chat_preview,photo,kodak_02,768,512,512,341,74,64,32,3,7715,8610,0.8960511033681765,3.71033,29.531655925393814,0.7704543483299363,0.9278188206716944,0.9466090378051631,0.9662126427531174
chat_preview,photo,kodak_02,768,512,512,341,74,64,32,4,8610,8610,1.0,3.99158,30.09141590121695,0.7843693247942077,0.9316240119870932,0.9516797155860884,0.9718255596885864
chat_preview,photo,kodak_02,768,512,512,341,74,64,64,0,4248,18112,0.23454063604240283,3.22592,26.32846923911062,0.652102063919536,0.8606210245874264,0.8707721455085432,0.8986053634548107
