profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,0,1117,4136,0.27006769825918764,7.32133,19.46185317002683,0.2467650964546869,0.6137382551925924,0.616807500992731,0.7766983721212722
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,1,2008,4136,0.48549323017408125,7.62367,20.25827722665435,0.35624684513478094,0.734093205544533,0.7437463044749684,0.8416886110150003
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,2,3101,4136,0.7497582205029013,7.42054,21.316785223043233,0.5143005478322765,0.8351958160732217,0.8504924170561416,0.8995278280474814
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,3,4066,4136,0.9830754352030948,7.82883,22.320983117824508,0.6085949471919556,0.8783091168143392,0.8955674615932132,0.9276606792082918
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,4,4136,4136,1.0,8.25233,22.401449069015552,0.6097090583322459,0.8786163818786878,0.8958390513928566,0.9290242665643581
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,0,2385,10024,0.23792897047086992,7.52425,20.357518252156307,0.3606014739495668,0.7420185087845558,0.7494945371032433,0.8454942719722721
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,1,4890,10024,0.487829209896249,8.22213,21.75722260503884,0.5544604571414028,0.8658990923927915,0.874416115023095,0.9128106372839815
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,2,8427,10024,0.840682362330407,8.18271,23.945514138451532,0.735253308215814,0.938638434441711,0.9481732447805409,0.9586111002417099
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,3,10024,10024,1.0,8.73567,25.143813690162688,0.7881404509785163,0.949931192731773,0.9594288700023166,0.9689271593450695
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,0,1117,4186,0.26684185379837555,7.25179,19.46185317002683,0.2467650964546869,0.6137382551925924,0.616807500992731,0.7766983721212722
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,1,2009,4186,0.479933110367893,7.16308,20.259714777991093,0.35620881751621175,0.7342097988426453,0.7436168610016611,0.8418259481169085
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,2,3106,4186,0.7419971333014811,7.34908,21.339805194545146,0.5139823749598625,0.8360008507541029,0.8508305217680103,0.9000690708527795
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,3,4113,4186,0.982560917343526,7.811,22.36125388175183,0.6120691086755632,0.8801350385973845,0.8971366537733914,0.9284809508946982
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,4,4186,4186,1.0,8.02337,22.436602687862262,0.6131973232708228,0.8804301655694644,0.8973985879642227,0.9296909508842254
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,0,2385,10120,0.23567193675889328,7.61529,20.357518252156307,0.3606014739495668,0.7420185087845558,0.7494945371032433,0.8454942719722721
