profile,category,sample,source_width,source_height,width,height,codec,setting,bytes,bpp,encode_ms,decode_ms,codec_encode_ms,codec_decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy,notes
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=67",9376,0.42961876832844575,3.0918329999849448,2.0301250000329674,nan,nan,37.266730395515886,0.9779176109923032,0.9975057508445803,0.9981099079493074,0.9931050079213728,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=68",8191,0.3753207478005865,1.2717920000113736,0.7994589999498203,nan,nan,36.15636370385228,0.9750820298832373,0.9961547356436622,0.9983273967293654,0.9893039753889667,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=68",7966,0.36501099706744866,2.0503749999534193,1.4328749999776846,nan,nan,36.15636370385228,0.9750820298832373,0.9961547356436622,0.9983273967293654,0.9893039753889667,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=68",9800,0.44904692082111436,1.8577910000203701,0.9103329999788912,nan,nan,37.35874654439415,0.9784345399923731,0.9976603961393072,0.998398221230741,0.9932849315055206,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=68",9614,0.4405241935483871,3.052749999937987,2.267458999995142,nan,nan,37.35874654439415,0.9784345399923731,0.9976603961393072,0.998398221230741,0.9932849315055206,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=69",8320,0.3812316715542522,1.413374999970074,0.9361659999740368,nan,nan,36.23391068459804,0.9752901181494037,0.9961711237474447,0.9983617243068351,0.9895231794271717,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=69",8059,0.3692723607038123,2.2951660000671836,1.6175420000763552,nan,nan,36.23391068459804,0.9752901181494037,0.9961711237474447,0.9983617243068351,0.9895231794271717,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=69",9952,0.4560117302052786,2.1651659999406547,1.0249580000163405,nan,nan,37.45413509388327,0.9788136886620054,0.9977129509089862,0.9984294601309968,0.9934398860708578,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=69",9721,0.44542705278592376,3.0790829999887137,2.2178330000315327,nan,nan,37.45413509388327,0.9788136886620054,0.9977129509089862,0.9984294601309968,0.9934398860708578,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=70",8493,0.38915872434017595,1.5468329999066555,1.0735409999824697,nan,nan,36.315541628549596,0.9755757540319401,0.9962248255669067,0.9984022164102722,0.9895911340028042,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=70",8196,0.375549853372434,2.069249999976819,1.4276659999268304,nan,nan,36.315541628549596,0.9755757540319401,0.9962248255669067,0.9984022164102722,0.9895911340028042,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=70",10099,0.4627474340175953,1.8462920000956728,0.9008749999566135,nan,nan,37.529830315484645,0.9791507877216139,0.9977528798000077,0.9984563059216764,0.9933519600541405,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=70",9822,0.4500549853372434,3.0866669999340957,2.037250000057611,nan,nan,37.529830315484645,0.9791507877216139,0.9977528798000077,0.9984563059216764,0.9933519600541405,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=71",8697,0.39850623167155425,1.468500000100903,1.0798329999488487,nan,nan,36.30756954025309,0.9756037898977356,0.9959809859484418,0.9978222443836305,0.9899707281329718,Pillow wall time including file I/O
