profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,0,2181,9285,0.23489499192245558,4.74737,20.353043184917283,0.3607353487681239,0.7412017346635636,0.7498214097118847,0.8443454259598883
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,1,4391,9285,0.47291330102315565,5.12033,21.74780353897951,0.5528480532534038,0.8647125947891183,0.8737300781476209,0.9115965352431965
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,2,7781,9285,0.8380183091007001,5.55788,23.932132218107242,0.734154175986072,0.9375031046129968,0.947524449136248,0.9577343048523893
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,3,9285,9285,1.0,6.06762,25.111351449604395,0.7870800637734711,0.9488187886388092,0.9587686322329049,0.9680541976597855
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,0,847,3461,0.24472695752672638,4.84292,19.46207672486269,0.2467733155370301,0.613765078658004,0.6168124077840307,0.7766875338136292
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,1,1559,3461,0.4504478474429356,4.56325,20.25921583786237,0.35635676738941346,0.7342820122029737,0.7437246803777119,0.8417442618674205
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,2,2504,3461,0.723490320716556,4.91337,21.317851726649213,0.5144070963608196,0.8353291723881937,0.8504716503742699,0.899572565226631
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,3,3380,3461,0.9765963594336897,5.20133,22.322078082881646,0.6087068158684729,0.8784201925357831,0.8955580307980796,0.9276957318082749
chat_preview,photo,kodak_01,768,512,512,341,5,64,32,4,3461,3461,1.0,5.18296,22.40258661933732,0.6098228514281434,0.8787278094091611,0.8958294539490178,0.929061225785132
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,0,2145,9341,0.22963280162723476,4.76729,20.357902012347203,0.36065007575749136,0.7421129270410532,0.7494269007808678,0.8455046239604505
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,1,4445,9341,0.47585911572636763,5.1405,21.75968283339486,0.5548125196443601,0.8661263134119753,0.8743949859803222,0.9129066652153791
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,2,7837,9341,0.8389894015630018,5.57979,23.94891682273224,0.7356442112566346,0.9387975759812631,0.9481878467134691,0.9586750994995892
chat_preview,photo,kodak_01,768,512,512,341,5,64,64,3,9341,9341,1.0,6.05025,25.14869500290518,0.788522844278237,0.9500875053093364,0.9594436614748305,0.9689861301581906
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,0,847,3509,0.2413793103448276,4.71533,19.46207672486269,0.2467733155370301,0.613765078658004,0.6168124077840307,0.7766875338136292
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,1,1561,3509,0.44485608435451696,4.81608,20.261034344028843,0.35636318606542644,0.7344030472788502,0.7435977531153637,0.8418908200827824
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,2,2508,3509,0.7147335423197492,4.97687,21.341718588126817,0.5141718317919995,0.8361590532223739,0.8508187085460399,0.9001305365898914
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,3,3428,3509,0.9769165004274722,5.13158,22.363204400878985,0.6122506031497554,0.8802667318256377,0.8971324879226055,0.9285298260895918
chat_preview,photo,kodak_01,768,512,512,341,6,64,32,4,3509,3509,1.0,5.41383,22.43852032467089,0.6133808634607877,0.8805621179973385,0.897394197984814,0.9297397716107898
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,0,2145,9435,0.2273449920508744,4.76371,20.357902012347203,0.36065007575749136,0.7421129270410532,0.7494269007808678,0.8455046239604505
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,1,4449,9435,0.4715421303656598,5.17717,21.761335052707437,0.5548404350217042,0.866137997533972,0.8743577823845297,0.9129214205107801
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,2,7861,9435,0.8331743508214097,5.62292,23.977551639836882,0.736145603786659,0.9392990059281172,0.9485242529112509,0.9589203720367309
chat_preview,photo,kodak_01,768,512,512,341,6,64,64,3,9435,9435,1.0,6.22154,25.22024973351825,0.7912416632388298,0.951004183851177,0.9602464471425305,0.9695091608643276
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,0,847,3525,0.2402836879432624,4.67142,19.46207672486269,0.2467733155370301,0.613765078658004,0.6168124077840307,0.7766875338136292
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,1,1561,3525,0.4428368794326241,4.91567,20.261034344028843,0.35636318606542644,0.7344030472788502,0.7435977531153637,0.8418908200827824
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,2,2518,3525,0.7143262411347517,5.10408,21.3406383079651,0.5144474926753018,0.8361428811087191,0.8508192362687781,0.9000901441897773
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,3,3442,3525,0.9764539007092199,5.49346,22.372687670431027,0.6126472290743297,0.8804675539100958,0.8973217811140771,0.9286674589524714
chat_preview,photo,kodak_01,768,512,512,341,7,64,32,4,3525,3525,1.0,5.27042,22.45206500866162,0.6138670396965215,0.880776251185277,0.897598016416386,0.9299318424405322
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,0,2145,9467,0.2265765289954579,4.84179,20.357902012347203,0.36065007575749136,0.7421129270410532,0.7494269007808678,0.8455046239604505
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,1,4449,9467,0.4699482412591106,5.21867,21.761335052707437,0.5548404350217042,0.866137997533972,0.8743577823845297,0.9129214205107801
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,2,7893,9467,0.8337382486532164,5.53021,23.981067482035606,0.7365864277122203,0.9394301776830734,0.9486544534085843,0.9589763161785779
chat_preview,photo,kodak_01,768,512,512,341,7,64,64,3,9467,9467,1.0,6.31225,25.242241938311526,0.7917708903207656,0.9511356790830051,0.9603571331678686,0.9696392589394305
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,0,847,3609,0.23469105015239677,4.93233,19.46207672486269,0.2467733155370301,0.613765078658004,0.6168124077840307,0.7766875338136292
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,1,1563,3609,0.43308395677472983,4.88121,20.2620766245111,0.3563745525082764,0.734359698001975,0.743742423475687,0.8419016182281331
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,2,2558,3609,0.7087835965641452,5.03346,21.343670354961525,0.5185605008800495,0.8368483796660442,0.8518704480375945,0.89997581890594
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,3,3520,3609,0.9753394292047659,5.27508,22.395301665686542,0.6183406695310327,0.8814981092940851,0.8986867587707524,0.9290372092415553
chat_preview,photo,kodak_01,768,512,512,341,8,64,32,4,3609,3609,1.0,5.22171,22.47323599444128,0.6197403151725189,0.8818197322371377,0.8989675244691708,0.9302238949474587
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,0,2145,9695,0.22124806601340896,4.81879,20.357902012347203,0.36065007575749136,0.7421129270410532,0.7494269007808678,0.8455046239604505
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,1,4459,9695,0.459927797833935,4.70883,21.76272715792447,0.5548802553773907,0.8661854711997347,0.8743558590858433,0.9129685317706467
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,2,8037,9695,0.8289840123775142,5.29767,24.005037785164028,0.7393064888957541,0.940188160403646,0.9493833042406569,0.959173181791832
chat_preview,photo,kodak_01,768,512,512,341,8,64,64,3,9695,9695,1.0,6.35162,25.298344605734883,0.7960210176593145,0.9521027014444398,0.9613146825615978,0.9699654328952212
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,0,847,3641,0.2326283987915408,4.61258,19.46207672486269,0.2467733155370301,0.613765078658004,0.6168124077840307,0.7766875338136292
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,1,1563,3641,0.42927767096951386,4.77679,20.2620766245111,0.3563745525082764,0.734359698001975,0.743742423475687,0.8419016182281331
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,2,2584,3641,0.7096951386981598,4.6395,21.344154085168917,0.5185824535188251,0.8368811373421833,0.8518709950152205,0.9000016106461158
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,3,3550,3641,0.9750068662455369,5.13133,22.41125995741392,0.6185033401584729,0.8817672254417589,0.898847726324301,0.9292727369996654
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,4,3641,3641,1.0,5.23492,22.49201225193653,0.6200491765591721,0.8821220494667692,0.8991661431357125,0.9305123062703936
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,0,2145,9695,0.22124806601340896,4.83354,20.357902012347203,0.36065007575749136,0.7421129270410532,0.7494269007808678,0.8455046239604505
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,1,4459,9695,0.459927797833935,4.8345,21.76272715792447,0.5548802553773907,0.8661854711997347,0.8743558590858433,0.9129685317706467
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,2,8037,9695,0.8289840123775142,5.61875,24.005037785164028,0.7393064888957541,0.940188160403646,0.9493833042406569,0.959173181791832
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,3,9695,9695,1.0,5.95787,25.319725535233953,0.7962477242652958,0.9521568036546677,0.9613494426555301,0.970058286929646
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,0,847,3695,0.22922868741542626,4.563,19.46207672486269,0.2467733155370301,0.613765078658004,0.6168124077840307,0.7766875338136292
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,1,1569,3695,0.42462787550744246,4.78163,20.264796255305598,0.3566949446990106,0.7347946787207847,0.7441311365070896,0.842183415634798
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,2,2604,3695,0.7047361299052775,4.9475,21.34466025333522,0.5191545894042741,0.8369231555911835,0.8519072625660413,0.9000623404720522
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,3,3604,3695,0.9753721244925575,5.03562,22.428143107193424,0.6216756665180796,0.882470470042266,0.8996231270056817,0.9296848007164626
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,4,3695,3695,1.0,5.29117,22.50909895507597,0.6232290446561564,0.8828436914387975,0.8999593200773424,0.930913532058095
chat_preview,photo,kodak_01,768,512,512,341,10,64,64,0,2145,9845,0.21787709497206703,4.63279,20.357902012347203,0.36065007575749136,0.7421129270410532,0.7494269007808678,0.8455046239604505
chat_preview,photo,kodak_01,768,512,512,341,10,64,64,1,4487,9845,0.4557643473844591,5.07171,21.763422507118186,0.5554152140154148,0.8663222841929926,0.874503818773288,0.9130169049938561
