codec,image,size,quality,tile,encode_ms,decode_ms,bytes,bpp,psnr,ms_ssim_proxy,lpips,lpips_status,constraint_status
CAPS,div2k_0802x2,512,82,32,14.7555,8.40883,317273,9.682403564453125,37.767138640264626,0.9985343537163279,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,82,64,14.4902,8.52371,306444,9.3519287109375,37.767138640264626,0.9985343537163279,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,70,32,12.5187,7.49825,243176,7.421142578125,35.400782346831065,0.9973158523072916,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,50,32,10.8368,6.63971,176483,5.385833740234375,32.771803429536,0.9948844272844233,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,35,32,10.3215,6.56012,152241,4.646026611328125,31.434641047709,0.9929175932116656,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,20,32,9.32704,6.11579,129975,3.966522216796875,29.852134371353344,0.9897772608375257,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,100,32,75.7123,34.0282,2227367,16.99346160888672,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,90,32,57.7229,30.7849,1426893,10.886329650878906,40.60492139344875,0.9991670509835463,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,82,32,42.1623,25.3064,834780,6.368865966796875,36.714981990819965,0.9979084178457194,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,82,64,43.3852,25.5902,781382,5.9614715576171875,36.714981990819965,0.9979084178457194,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,70,32,37.1743,23.1489,603833,4.606880187988281,34.45799095021121,0.9962775686261749,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,50,32,32.8187,21.3518,416978,3.1812896728515625,31.995050259360454,0.9931479355671654,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,35,32,34.0824,20.5857,355673,2.7135696411132812,30.725293426888225,0.990686785656742,,unavailable,unverified_lpips
CAPS,div2k_0802x2,1024,20,32,30.0064,21.0415,302564,2.308380126953125,29.22034620439803,0.9866548038851022,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,100,32,20.5346,9.22963,598947,18.278411865234375,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,90,32,16.1137,9.25825,388087,11.843475341796875,41.7063401566828,0.9995068438262429,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,82,32,12.8105,7.49692,220522,6.72979736328125,38.381985281271824,0.9988731995378819,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,82,64,11.6492,7.13929,211247,6.446746826171875,38.381985281271824,0.9988731995378819,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,70,32,10.514,6.70262,158826,4.84698486328125,36.372517500719674,0.9979895098907288,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,50,32,10.1178,6.27087,123370,3.76495361328125,34.016335428325434,0.9962833759158097,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,35,32,9.21333,6.19333,111529,3.403594970703125,32.67680478999682,0.9948657565517443,,unavailable,unverified_lpips
CAPS,div2k_0803x2,512,20,32,8.55192,5.91254,100299,3.060882568359375,31.06800776411648,0.992439202970745,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,100,32,69.1249,33.2113,1815508,13.851226806640625,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,90,32,49.0069,28.5325,1108219,8.455039978027344,40.670994678678454,0.9992943910485074,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,82,32,35.1158,22.601,545636,4.162872314453125,37.680998748052225,0.9984934084289374,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,82,64,34.8551,23.2216,484424,3.69586181640625,37.680998748052225,0.9984934084289374,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,70,32,33.0077,22.2297,384295,2.9319381713867188,35.677682049796154,0.9973567065752728,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,50,32,29.2003,20.4715,294002,2.2430572509765625,33.360976699530895,0.9951785415667842,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,35,32,28.5542,19.4252,266673,2.0345535278320312,32.063687760520864,0.993404331932209,,unavailable,unverified_lpips
CAPS,div2k_0803x2,1024,20,32,28.8742,19.6672,242314,1.8487091064453125,30.507648929897634,0.9904578734165923,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,100,32,23.411,9.66387,701449,21.406524658203125,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,90,32,18.4162,8.92967,490337,14.963897705078125,42.031117931966726,0.9997138690539005,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,82,32,15.1298,7.73604,336581,10.271636962890625,38.02124672959866,0.9992522421365174,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,82,64,14.9347,8.11533,332897,10.159210205078125,38.02124672959866,0.9992522421365174,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,70,32,13.4492,7.31487,263656,8.046142578125,35.60657569697417,0.9985943432074358,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,50,32,11.642,6.87221,198095,6.045379638671875,32.92004497765943,0.9972869151067818,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,35,32,11.0518,6.58196,174697,5.331329345703125,31.6386888330564,0.9963494096390586,,unavailable,unverified_lpips
CAPS,div2k_0804x2,512,20,32,10.4683,6.50358,153188,4.6749267578125,29.95314177547888,0.9945908093219095,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,100,32,77.0544,33.3657,2257097,17.22028350830078,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,90,32,62.0306,31.7715,1491756,11.381195068359375,40.78996687521741,0.9995798762916354,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,82,32,45.9693,26.5095,926362,7.0675811767578125,36.93433609213949,0.9989310494826537,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,82,64,48.9735,26.2825,881557,6.725746154785156,36.93433609213949,0.9989310494826537,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,70,32,39.4158,24.5459,700588,5.345062255859375,34.54219967219845,0.9980303234757156,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,50,32,37.64,23.337,519806,3.9658050537109375,31.9646851866803,0.9962944474210796,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,35,32,34.2609,21.9365,455904,3.478271484375,30.654211041141505,0.9949613673743881,,unavailable,unverified_lpips
CAPS,div2k_0804x2,1024,20,32,32.4884,21.8296,399484,3.047821044921875,28.99921228979629,0.9925901205767934,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,100,32,21.9786,8.71425,613942,18.73602294921875,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,90,32,17.1525,9.04425,418974,12.78607177734375,41.96685695684329,0.9997285399494222,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,82,32,13.4982,7.41246,283785,8.660430908203125,38.102072242492596,0.9993041160110618,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,82,64,13.5127,7.88437,275415,8.404998779296875,38.102072242492596,0.9993041160110618,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,70,32,11.9707,7.08729,215357,6.572174072265625,35.81501869548716,0.9987088756335475,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,50,32,10.5429,6.53154,154054,4.70135498046875,33.39548007893707,0.997699057212469,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,35,32,10.2213,6.11917,133094,4.06170654296875,32.126610178653856,0.9969740829241083,,unavailable,unverified_lpips
CAPS,div2k_0805x2,512,20,32,9.78317,6.04504,115374,3.52093505859375,30.518806539607837,0.9956538951476676,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,100,32,75.2455,33.1154,2092109,15.961524963378906,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,90,32,55.7296,29.151,1362642,10.396133422851562,40.81741861535227,0.9996047194970574,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,82,32,42.9863,25.3572,827585,6.313972473144531,36.99145355870462,0.9989873507849052,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,82,64,42.8525,24.6007,776681,5.925605773925781,36.99145355870462,0.9989873507849052,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,70,32,38.7625,22.5909,613852,4.683319091796875,34.696434262384194,0.9981436944044565,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,50,32,34.939,21.6018,440736,3.362548828125,32.3759552663867,0.9967235316501253,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,35,32,33.1653,20.9902,382060,2.914886474609375,31.170038782791877,0.9957409438803707,,unavailable,unverified_lpips
CAPS,div2k_0805x2,1024,20,32,32.1678,21.5469,334548,2.552398681640625,29.552540511815153,0.9938640813346858,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,100,32,21.2112,9.24971,593479,18.111541748046875,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,90,32,16.0516,8.31421,396064,12.0869140625,42.30181967626902,0.9997314218315531,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,82,32,13.388,7.37462,251034,7.66094970703125,38.948330503337466,0.9993719925189426,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,82,64,13.2152,7.31279,246223,7.514129638671875,38.948330503337466,0.9993719925189426,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,70,32,10.987,6.56408,195632,5.97021484375,36.74404111597009,0.9988834672548691,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,50,32,10.7075,6.61629,148765,4.539947509765625,34.08488211604923,0.9978129908685239,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,35,32,9.743,6.20508,131145,4.002227783203125,32.66955939848098,0.9969236804339109,,unavailable,unverified_lpips
CAPS,div2k_0806x2,512,20,32,9.516,6.43729,114869,3.505523681640625,30.997953508534664,0.9954709288840321,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,100,32,71.2421,32.8603,1975249,15.069953918457031,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,90,32,52.5522,28.211,1253041,9.559944152832031,41.23668546589614,0.999618642975258,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,82,32,41.3246,23.7834,742338,5.6635894775390625,37.95030127179095,0.9991202282029551,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,82,64,40.2557,24.8979,701156,5.349395751953125,37.95030127179095,0.9991202282029551,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,70,32,37.0579,22.2559,560752,4.2781982421875,35.728036906702336,0.9984368586504558,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,50,32,32.887,21.4164,422697,3.2249221801757812,33.17495460718004,0.9970365932682039,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,35,32,32.0723,20.6929,373148,2.846893310546875,31.848469385114825,0.9959324324133781,,unavailable,unverified_lpips
CAPS,div2k_0806x2,1024,20,32,31.6559,21.3163,328510,2.5063323974609375,30.18520725587356,0.994074086579115,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,100,32,25.6526,9.21021,817799,24.957244873046875,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,90,32,21.1977,9.06542,609781,18.609039306640625,41.9443078572901,0.9995645564412962,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,82,32,18.3519,8.75608,450501,13.748199462890625,37.677813725844366,0.9987692851832977,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,82,64,18.329,8.53346,449450,13.71612548828125,37.677813725844366,0.9987692851832977,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,70,32,16.6095,8.64946,366713,11.191192626953125,35.03386036171088,0.997638625733087,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,50,32,14.3423,7.76854,289510,8.83514404296875,32.151653020286005,0.9952462737517478,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,35,32,13.6157,7.82062,257692,7.8641357421875,30.699438014739048,0.9933105049676764,,unavailable,unverified_lpips
CAPS,div2k_0807x2,512,20,32,12.2701,7.09146,227001,6.927520751953125,28.982747116436187,0.9900115498850447,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,100,32,90.4243,33.7413,2831399,21.60186004638672,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,90,32,73.0246,31.1003,2011372,15.345550537109375,40.71081901035704,0.9993881160562129,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,82,32,58.7543,32.4022,1409682,10.755020141601562,36.43955031477528,0.9982446076291268,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,82,64,59.1635,30.8496,1384847,10.565544128417969,36.43955031477528,0.9982446076291268,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,70,32,51.3595,27.4919,1116377,8.517280578613281,33.765255388143544,0.9965962504419954,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,50,32,44.5234,25.1963,846500,6.458282470703125,30.972921072174508,0.9933430962147117,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,35,32,41.5574,24.156,741503,5.657218933105469,29.533149183350872,0.9905735918352013,,unavailable,unverified_lpips
CAPS,div2k_0807x2,1024,20,32,39.3591,23.3464,642811,4.904258728027344,27.865633693695347,0.9861318241510176,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,100,32,21.0161,8.892,595129,18.161895751953125,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,90,32,16.8639,8.55508,397506,12.13092041015625,42.431670141511944,0.9997421352875304,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,82,32,13.2322,9.00696,246252,7.5150146484375,39.269682172045705,0.9994058082407412,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,82,64,13.3039,7.65983,242620,7.4041748046875,39.269682172045705,0.9994058082407412,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,70,32,11.8847,7.05279,191580,5.8465576171875,36.91640136265796,0.9989507913765563,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,50,32,10.2293,6.66942,149146,4.55157470703125,34.17176277643583,0.9978956365589206,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,35,32,9.72846,6.486,132229,4.035308837890625,32.695056310963416,0.9969366158701559,,unavailable,unverified_lpips
CAPS,div2k_0808x2,512,20,32,9.18958,6.54542,115175,3.514862060546875,30.841800770022463,0.9952404975318682,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,100,32,72.478,33.1453,1975469,15.071632385253906,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,90,32,53.7015,29.8798,1257592,9.59466552734375,41.420125118201554,0.9996388852076946,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,82,32,41.0876,23.8788,724941,5.530860900878906,38.161106896492214,0.9991678853054852,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,82,64,40.6754,24.8373,682289,5.205451965332031,38.161106896492214,0.9991678853054852,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,70,32,35.9184,22.5613,545675,4.163169860839844,35.86932751155991,0.9985456969076106,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,50,32,34.0628,22.1427,411062,3.1361541748046875,33.23079622407947,0.9971867097289208,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,35,32,31.7155,20.7922,364359,2.7798385620117188,31.825577582994814,0.9959767463549647,,unavailable,unverified_lpips
CAPS,div2k_0808x2,1024,20,32,30.8676,20.6919,321679,2.4542160034179688,30.090651460605585,0.9940029455588961,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,100,32,22.7032,8.68912,617316,18.8389892578125,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,90,32,17.4322,8.47458,415182,12.67034912109375,41.90740104224225,0.9995549529350851,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,82,32,13.2703,7.32163,278693,8.505035400390625,38.11178660610435,0.9988558069732405,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,82,64,13.3593,7.66621,272575,8.318328857421875,38.11178660610435,0.9988558069732405,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,70,32,11.9621,6.98483,214663,6.550994873046875,35.71045095235279,0.9978278174548962,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,50,32,11.0679,6.278,156639,4.780242919921875,33.00558848588929,0.9957788735073465,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,35,32,10.038,6.18508,136175,4.155731201171875,31.63529171945628,0.9941349800122015,,unavailable,unverified_lpips
CAPS,div2k_0809x2,512,20,32,9.85683,6.00012,117706,3.59210205078125,29.990969640920703,0.9914222350156582,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,100,32,72.5894,33.1382,1979374,15.101425170898438,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,90,32,53.5131,28.803,1272892,9.711395263671875,40.75970102903256,0.9993553872654883,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,82,32,41.2583,24.0633,745153,5.685066223144531,37.018214991492904,0.9983511918062613,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,82,64,42.3715,24.5675,686624,5.238525390625,37.018214991492904,0.9983511918062613,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,70,32,36.8322,24.2067,551823,4.210075378417969,34.65159150397713,0.9968968521425396,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,50,32,33.9877,21.6443,392384,2.99365234375,32.02839933926643,0.994063278555797,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,35,32,31.6081,20.7365,341061,2.6020889282226562,30.688246078720884,0.9917956500680932,,unavailable,unverified_lpips
CAPS,div2k_0809x2,1024,20,32,30.2749,21.6634,297989,2.2734756469726562,29.12123562007542,0.988222962728489,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,100,32,20.356,8.62237,564076,17.2142333984375,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,90,32,15.9026,8.49242,372582,11.37030029296875,42.00257741745737,0.9992814732602375,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,82,32,12.2856,6.92354,238039,7.264373779296875,38.50927964604533,0.9982859419196546,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,82,64,12.2953,6.95196,229403,7.000823974609375,38.50927964604533,0.9982859419196546,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,70,32,11.078,6.69171,180737,5.515655517578125,36.37383575979959,0.996785745164764,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,50,32,10.0005,6.37125,134950,4.11834716796875,33.91447271165497,0.9938312959824549,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,35,32,9.53292,6.02367,119534,3.64788818359375,32.60486407240485,0.991639405877142,,unavailable,unverified_lpips
CAPS,div2k_0810x2,512,20,32,9.35021,6.20487,106513,3.250518798828125,30.856312125852018,0.9874998367769208,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,100,32,71.785,33.2978,1904801,14.532478332519531,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,90,32,52.1154,27.8829,1222682,9.328323364257812,40.93002059334124,0.9989955965008815,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,82,32,40.3184,29.3299,718159,5.479118347167969,37.50158663307133,0.9976411202754247,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,82,64,39.6366,23.7684,668089,5.097114562988281,37.50158663307133,0.9976411202754247,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,70,32,36.1882,23.7774,539591,4.116752624511719,35.4222743713309,0.9957709221579645,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,50,32,32.802,22.1155,402197,3.0685195922851562,33.005025901062695,0.992036287609547,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,35,32,32.8544,21.7303,361821,2.7604751586914062,31.709960742104222,0.9891901376930881,,unavailable,unverified_lpips
CAPS,div2k_0810x2,1024,20,32,31.7678,21.5292,327036,2.495086669921875,29.95346194752991,0.98392495253783,,unavailable,unverified_lpips
